what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1554135234272
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1554135234272
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1554135234272
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1554135234272
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1554135234272
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1554135234272
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1554135234272
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1554135234272
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1554135234272
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1554135234272
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1554135234272
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1554135234272
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1554135234272
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1554135234272
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1554135234272
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1554135234272
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1554135234272
started,bundle,org.lejos.ev3.ldt,0.9.1.201511161011,"org.lejos.ev3.ldt",1554135234272
os,sysinfo,,,"win32",1554135234288
arch,sysinfo,,,"x86_64",1554135234288
ws,sysinfo,,,"win32",1554135234288
locale,sysinfo,,,"en_US",1554135234288
processors,sysinfo,,,"8",1554135234288
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1554135234288
java.runtime.version,sysinfo,,,"1.8.0_201-b09",1554135234288
java.specification.name,sysinfo,,,"Java Platform API Specification",1554135234288
java.specification.vendor,sysinfo,,,"Oracle Corporation",1554135234288
java.specification.version,sysinfo,,,"1.8",1554135234288
java.vendor,sysinfo,,,"Oracle Corporation",1554135234288
java.version,sysinfo,,,"1.8.0_201",1554135234288
java.vm.info,sysinfo,,,"mixed mode",1554135234288
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1554135234288
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1554135234288
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1554135234288
java.vm.specification.version,sysinfo,,,"1.8",1554135234288
java.vm.vendor,sysinfo,,,"Oracle Corporation",1554135234288
java.vm.version,sysinfo,,,"25.201-b09",1554135234288
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554135238473
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1554135243290
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1554135244643
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1554135245809
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1554135245855
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554135245996
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1554135246074
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554135282100
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554135409932
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554135416016
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554135432383
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554136141205
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554136146202
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554136147195
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554136147387
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1554136147652
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1554136147653
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1554136147657
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1554136147659
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1554136147660
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1554136147662
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1554136147675
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1554136147675
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1554136147678
stopped,bundle,org.lejos.ev3.ldt,0.9.1.201511161011,"org.lejos.ev3.ldt",1554136147678
stopped,bundle,org.lejos.nxt.ldt,0.9.0.201202141552,"org.lejos.nxt.ldt",1554136147678
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1554136147678
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1554136147679
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1554136147680
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1554136147684
stopped,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1554136147686
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1554136147688
stopped,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1554136147692
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1554136147692
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1554136147692
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1554136147694
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1554136147695
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1554136147695
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1554136195210
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1554136195210
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1554136195210
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1554136195210
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1554136195210
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1554136195210
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1554136195210
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1554136195210
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1554136195210
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1554136195210
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1554136195210
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1554136195210
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1554136195225
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1554136195225
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1554136195225
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1554136195225
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1554136195225
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1554136195225
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1554136195225
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1554136195225
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1554136195225
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1554136195225
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1554136195225
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1554136195225
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1554136195225
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1554136195225
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1554136195225
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1554136195225
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1554136195225
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1554136195225
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1554136195225
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1554136195225
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1554136195225
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1554136195225
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1554136195225
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1554136195225
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1554136195225
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1554136195225
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1554136195241
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1554136195241
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1554136195241
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1554136195241
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1554136195241
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1554136195241
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1554136195241
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1554136195241
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1554136195241
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1554136195241
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1554136195241
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1554136195241
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1554136195241
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1554136195241
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1554136195241
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1554136195241
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1554136195241
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1554136195241
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1554136195241
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1554136195241
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1554136195241
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1554136195241
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1554136195241
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1554136195241
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1554136195241
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1554136195241
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1554136195241
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1554136195241
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1554136195241
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1554136195241
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1554136195241
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1554136195241
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1554136195241
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1554136195241
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1554136195241
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1554136195241
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1554136195241
started,bundle,org.lejos.ev3.ldt,0.9.1.201511161011,"org.lejos.ev3.ldt",1554136195241
os,sysinfo,,,"win32",1554136195257
arch,sysinfo,,,"x86_64",1554136195257
ws,sysinfo,,,"win32",1554136195257
locale,sysinfo,,,"en_US",1554136195257
processors,sysinfo,,,"8",1554136195257
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1554136195257
java.runtime.version,sysinfo,,,"1.8.0_201-b09",1554136195257
java.specification.name,sysinfo,,,"Java Platform API Specification",1554136195257
java.specification.vendor,sysinfo,,,"Oracle Corporation",1554136195257
java.specification.version,sysinfo,,,"1.8",1554136195257
java.vendor,sysinfo,,,"Oracle Corporation",1554136195257
java.version,sysinfo,,,"1.8.0_201",1554136195257
java.vm.info,sysinfo,,,"mixed mode",1554136195257
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1554136195257
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1554136195257
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1554136195257
java.vm.specification.version,sysinfo,,,"1.8",1554136195257
java.vm.vendor,sysinfo,,,"Oracle Corporation",1554136195257
java.vm.version,sysinfo,,,"25.201-b09",1554136195257
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554136218273
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554136219540
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554136220598
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1554136224756
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1554136226249
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1554136226897
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1554136226912
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554136227022
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1554136227069
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554136252561
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554136519487
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554136524587
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554136665560
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554136868051
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554136871076
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554136886670
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554137115353
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554137119106
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554137149799
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554137201487
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554137205371
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554137206637
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554137207906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554139282662
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554139324817
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554139325559
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554139326938
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554140374163
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554140377154
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554140377303
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1554742010317
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1554742010320
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1554742010322
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1554742010324
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1554742010326
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1554742010326
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1554742010330
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1554742010330
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1554742010330
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1554742010337
